frame_index,time_sec,local_frame_index,human_r,target_1_r,target_2_r,target_3_r,target_4_r,human_theta,target_1_theta,target_2_theta,target_3_theta,target_4_theta,human_phi,target_1_phi,target_2_phi,target_3_phi,target_4_phi,bbox_x,bbox_y,bbox_w,bbox_h,confidence,dog_dir,nose_x,nose_y,nose_conf,nose_x_m,nose_y_m,nose_z_m,right_eye_x,right_eye_y,right_eye_conf,right_eye_x_m,right_eye_y_m,right_eye_z_m,right_ear_base_x,right_ear_base_y,right_ear_base_conf,right_ear_base_x_m,right_ear_base_y_m,right_ear_base_z_m,right_ear_tip_x,right_ear_tip_y,right_ear_tip_conf,right_ear_tip_x_m,right_ear_tip_y_m,right_ear_tip_z_m,left_eye_x,left_eye_y,left_eye_conf,left_eye_x_m,left_eye_y_m,left_eye_z_m,left_ear_base_x,left_ear_base_y,left_ear_base_conf,left_ear_base_x_m,left_ear_base_y_m,left_ear_base_z_m,left_ear_tip_x,left_ear_tip_y,left_ear_tip_conf,left_ear_tip_x_m,left_ear_tip_y_m,left_ear_tip_z_m,throat_x,throat_y,throat_conf,throat_x_m,throat_y_m,throat_z_m,neck_x,neck_y,neck_conf,neck_x_m,neck_y_m,neck_z_m,withers_x,withers_y,withers_conf,withers_x_m,withers_y_m,withers_z_m,tail_base_x,tail_base_y,tail_base_conf,tail_base_x_m,tail_base_y_m,tail_base_z_m,tail_tip_x,tail_tip_y,tail_tip_conf,tail_tip_x_m,tail_tip_y_m,tail_tip_z_m,head_orientation_x,head_orientation_y,torso_orientation_x,torso_orientation_y,head_orientation_x_m,head_orientation_y_m,head_orientation_z_m,torso_orientation_x_m,torso_orientation_y_m,torso_orientation_z_m,trace3d_x,trace3d_y,trace3d_z
321,3.133,94,0.8656288459641084,2.204989507283567,1.72100168775395,1.5416415730483128,1.7632593887561698,1.7355837042111195,2.186803089999856,1.9102220500895923,1.6409089500538752,1.4856236549983117,0.9905718066075198,1.2630670638312798,1.4110610665180678,1.8070015091832596,2.2098651750658806,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.10661686047273973,-0.3888582747576915,0.42997777777777796,0.2957396638470492,-0.3831339949277268,-0.4431724137931036,-1.0580702581746582,0.3322281055627629,2.751
322,3.167,95,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.12489837616765234,-0.37144052560079466,0.4314000000000002,0.28218058174189636,-0.3746432080652995,-0.4357586206896554,,,
323,3.2,96,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.14317989186256494,-0.35402277644389774,0.43282222222222244,0.26862149963674353,-0.36615242120287217,-0.42834482758620707,,,
324,3.233,97,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.16146140755747757,-0.33660502728700087,0.43424444444444465,0.25506241753159065,-0.3576616343404448,-0.42093103448275876,,,
325,3.267,98,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.17974292325239016,-0.31918727813010395,0.43566666666666687,0.2415033354264378,-0.3491708474780175,-0.4135172413793105,,,
326,3.3,99,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.19802443894730276,-0.3017695289732071,0.43708888888888914,0.22794425332128493,-0.3406800606155902,-0.4061034482758622,,,
426,3.333,100,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.2163059546422154,-0.28435177981631016,0.43851111111111135,0.2143851712161321,-0.33218927375316293,-0.3986896551724139,,,
427,3.367,101,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.234587470337128,-0.2669340306594133,0.4399333333333336,0.2008260891109792,-0.32369848689073555,-0.3912758620689656,,,
428,3.4,102,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.2528689860320406,-0.24951628150251637,0.44135555555555583,0.18726700700582635,-0.3152077000283082,-0.3838620689655173,,,
429,3.433,103,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.2711505017269532,-0.23209853234561945,0.44277777777777805,0.17370792490067352,-0.3067169131658809,-0.376448275862069,,,
430,3.467,104,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.2894320174218658,-0.21468078318872255,0.44420000000000026,0.16014884279552066,-0.2982261263034536,-0.3690344827586208,,,
431,3.5,105,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.3077135331167784,-0.19726303403182563,0.4456222222222225,0.1465897606903678,-0.2897353394410262,-0.36162068965517247,,,
432,3.533,106,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.325995048811691,-0.17984528487492873,0.4470444444444447,0.13303067858521495,-0.28124455257859887,-0.3542068965517242,,,
433,3.567,107,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.34427656450660366,-0.16242753571803184,0.44846666666666696,0.1194715964800621,-0.2727537657161715,-0.3467931034482759,,,
434,3.6,108,,,,,,,,,,,,,,,,533.1666369059112,98.42624352081646,191.89420930115284,379.3672721478249,0.9688079953193665,"[0.05397525801500045, -0.9985422732775083]",619.453125,126.984375,0.7045286297798157,-0.0,-0.0,0.0,642.828125,109.453125,0.5189396739006042,0.0,-0.0,0.0,648.671875,103.609375,0.13199643790721893,0.0,-0.0,0.0,636.984375,156.203125,0.39090079069137573,-0.0,-0.0,0.0,636.984375,261.390625,0.42278093099594116,-0.0,-0.0,0.0,496.734375,243.859375,0.12900827825069427,-0.0,-0.0,0.0,672.046875,173.734375,0.6618650555610657,0.19827884320206854,-1.2047651810084135,4.17,531.796875,238.015625,0.7000459432601929,-0.0,-0.0,0.0,607.765625,173.734375,0.602512776851654,-0.0,-0.0,0.0,654.515625,278.921875,0.3821500539779663,0.08877393656683145,-0.5476123267682623,4.373,625.296875,360.734375,0.7719300389289856,-0.0,0.0,0.0,607.765625,436.703125,0.7237139940261841,-0.0,0.0,0.0,-35.0625,-151.9375,29.21875,-81.8125,0.36255808020151625,-0.14500978656113492,0.44988888888888917,0.10591251437490924,-0.26426297885374417,-0.33937931034482766,,,
336,3.633,109,1.9827539536465049,1.478373336795015,1.4125319983089097,1.3639458313468107,1.5132826160257133,0.9118555854403031,1.515301478490618,0.9832461162808261,0.4153073696941992,0.09814609059005039,-0.497842224921477,0.17183599719018114,0.11885233926684119,0.058910138003553526,-2.7789760249081557,268.2436175156845,271.40545879654104,210.2352821408108,290.06271017059214,0.995098888874054,,226.6328125,524.8203125,0.9308000206947327,-0.0,0.0,0.0,190.8515625,471.1484375,0.671306312084198,-0.0,0.0,0.0,205.1640625,449.6796875,0.7509152889251709,-0.0,0.0,0.0,115.7109375,485.4609375,0.043282005935907364,-0.0,0.0,0.0,4.7890625,478.3046875,0.07158107310533524,-0.0,0.0,0.0,219.4765625,535.5546875,0.008894325233995914,-0.0,0.0,0.0,40.5703125,560.6015625,0.8039466738700867,-0.0,0.0,0.0,126.4453125,614.2734375,0.8015468716621399,-0.0,0.0,0.0,72.7734375,553.4453125,0.8283382654190063,-0.0,0.0,0.0,201.5859375,653.6328125,0.06966786086559296,-0.9530467159638585,0.6382816866707526,1.394,212.3203125,539.1328125,0.001922032330185175,-0.0,0.0,0.0,212.3203125,539.1328125,0.0025368372444063425,-0.0,0.0,0.0,25.046875,-128.8125,-10.734375,114.5,0.38083959589642885,-0.12759203740423802,0.45131111111111144,0.0923534322697564,-0.25577219199131684,-0.33196551724137935,,,
337,3.667,110,1.90521413898415,1.485559438093046,1.3859268127792084,1.313540716605143,1.4573842364761322,0.9181627938546287,1.5539668553328099,1.019446885068406,0.43538053093741524,0.10731690743631705,-0.44458353106297677,0.23787077636972537,0.202124803617827,0.23686617264979382,2.849179161360764,136.6756150627739,358.8047496619424,218.25689277938977,243.69022959701482,0.9901450872421265,"[0.9924124019915749, 0.12295374891931016]",225.703125,525.578125,0.9306610822677612,-0.0,0.0,0.0,190.390625,472.609375,0.6782582998275757,-0.0,0.0,0.0,204.515625,447.890625,0.7087287306785583,-0.0,0.0,0.0,116.234375,486.734375,0.03650141507387161,-0.0,0.0,0.0,6.765625,476.140625,0.11051279306411743,-0.0,0.0,0.0,229.234375,465.546875,0.05170169845223427,-0.0,0.0,0.0,42.078125,560.890625,0.850184977054596,-0.0,0.0,0.0,126.828125,613.859375,0.8090908527374268,-0.0,0.0,0.0,73.859375,553.828125,0.816023051738739,-0.0,0.0,0.0,200.984375,652.703125,0.06838777661323547,-0.9543500986032376,0.6362649503509441,1.394,31.484375,599.734375,0.019233185797929764,-0.0,0.0,0.0,59.734375,631.515625,0.00803715456277132,-0.0,0.0,0.0,24.71875,-127.125,169.5,52.96875,0.39912111159134145,-0.1101742882473411,0.45273333333333365,0.07879435016460354,-0.2472814051288895,-0.32455172413793104,,,
338,3.7,111,1.7734462007665603,1.3682621273354167,1.2139671379987602,1.1407442217754609,1.3383884448818482,0.9573177008529062,1.6520103811848894,1.063278020797509,0.3901951718858523,0.1950881474230217,-0.520806253488978,0.20639705975721037,0.15756731005570998,0.13751470623220546,-3.0430726537312744,68.3969727148417,390.49484309268996,271.16589145805426,254.38216313835116,0.9991554021835327,"[0.9951297067185696, -0.0985741690617451]",316.40625,496.78125,0.9033035635948181,-0.0,0.0,0.0,291.09375,451.21875,0.575204610824585,-1.2415917222610326,0.3257953693554099,2.28,280.96875,430.96875,0.7030796408653259,-1.2853163329233879,0.2555076032433185,2.294,250.59375,496.78125,0.17662493884563446,-1.3948337504254718,0.49087205011796914,2.296,22.78125,486.65625,0.8911070823669434,-0.0,0.0,0.0,296.15625,446.15625,0.18338999152183533,-1.2113076280618327,0.30472825605761983,2.257,199.96875,527.15625,0.7802561521530151,-0.0,0.0,0.0,220.21875,587.90625,0.8744878172874451,-0.0,0.0,0.0,199.96875,522.09375,0.8229276537895203,-0.0,0.0,0.0,78.46875,542.34375,0.8432973623275757,-0.0,0.0,0.0,2.53125,613.21875,0.7516312599182129,-0.0,0.0,0.0,7.59375,663.84375,0.856560230255127,-0.0,0.0,0.0,237.9375,-45.5625,75.9375,-70.875,0.4174026272862541,-0.09275653909044418,0.4541555555555559,0.0652352680594507,-0.23879061826646214,-0.3171379310344828,,,
339,3.733,112,2.071946039293863,1.620042242897407,1.506171563548616,1.3771305545411776,1.4463154117251174,0.9818124500215357,1.5590679686738813,1.0723822111452097,0.5345757233263712,0.06772284930683597,-0.47827788066363436,0.12879562003615622,0.07192020747479903,-0.01701351079066062,-1.4322838579681345,34.34552018293755,406.27305631197,297.39237871242557,259.57044558284747,0.99932861328125,"[0.9955795027140815, -0.09392259459566807]",316.40625,496.4609375,0.9115077257156372,-0.0,0.0,0.0,291.09375,451.0390625,0.572028398513794,-1.2415917222610326,0.3251578372393136,2.28,280.96875,430.8515625,0.7050847411155701,-1.2853163329233879,0.25508926838224155,2.294,250.59375,496.4609375,0.1491774618625641,-1.3948337504254718,0.48972760459392556,2.296,22.78125,486.3671875,0.8813228607177734,-0.0,0.0,0.0,296.15625,445.9921875,0.18861086666584015,-1.2113076280618327,0.30415203352316866,2.257,199.96875,526.7421875,0.7928760647773743,-0.0,0.0,0.0,220.21875,587.3046875,0.8689039945602417,-0.0,0.0,0.0,199.96875,526.7421875,0.8418862223625183,-0.0,0.0,0.0,78.46875,541.8828125,0.8388752341270447,-0.0,0.0,0.0,2.53125,622.6328125,0.7514769434928894,-0.0,0.0,0.0,7.59375,668.0546875,0.8349127173423767,-0.0,0.0,0.0,237.9375,-45.421875,75.9375,-80.75,0.43568414298116664,-0.07533878993354726,0.4555777777777781,0.051676185954297835,-0.23029983140403482,-0.3097241379310345,,,
340,3.767,113,1.998367420676899,1.5005977546132678,1.4361971943466276,1.3823607176475665,1.5221752480919484,0.9109437452497939,1.5087812815292654,0.9850170911481885,0.42567348636970914,0.08248431656016939,-0.4846895717357719,0.1781094807262065,0.12764773504727714,0.07952816645016281,-2.8199085889469204,70.93144234244534,408.9702989079381,290.0600809577753,223.7217157113456,0.9999827146530151,"[0.9982966541095151, -0.058342012253153476]",370.171875,472.3359375,0.9254160523414612,-1.0397851196956411,0.43340950719084276,2.466,348.140625,432.5390625,0.4338395297527313,-0.0,0.0,0.0,339.328125,419.2734375,0.694793164730072,-1.1241941419393324,0.22307590895996704,2.394,326.109375,463.4921875,0.11949959397315979,-0.0,0.0,0.0,158.671875,454.6484375,0.8739404082298279,-0.0,0.0,0.0,145.453125,428.1171875,0.8551556468009949,-0.0,0.0,0.0,286.453125,494.4453125,0.8362387418746948,-1.2569334024966332,0.4787431026673159,2.278,264.421875,551.9296875,0.8255650401115417,-0.0,0.0,0.0,277.640625,498.8671875,0.9074153900146484,-0.0,0.0,0.0,163.078125,516.5546875,0.8215728402137756,-1.4982119554101625,0.4927979363636131,2.015,198.328125,556.3515625,0.896639883518219,-0.0,0.0,0.0,233.578125,578.4609375,0.87644362449646,-0.0,0.0,0.0,207.09375,-44.21875,-35.25,-39.796875,0.4539656586760792,-0.057921040776650334,0.4570000000000003,0.038117103849144976,-0.22180904454160746,-0.3023103448275862,,,
341,3.8,114,1.595395853396694,1.4121392220658502,1.0828394145500135,0.8568790071207742,1.043397267895417,1.1067861784887958,1.8713036243691707,1.306375855695247,0.5096088774372665,0.26854424880483274,-0.518245453837984,0.21993226427061766,0.17431277621222685,0.17862379027630437,-3.1028288999753086,89.21235279353712,410.2330437410784,286.4461171390439,205.84276093184468,0.9999821186065674,"[0.9982284806804702, -0.05949706176241213]",370.1015625,472.3359375,0.922139048576355,-1.0400546167451332,0.43340950719084276,2.466,347.9921875,432.5390625,0.4458886981010437,-1.1375678783778298,0.283878180563245,2.494,339.1484375,419.2734375,0.7187270522117615,-1.124862748163498,0.22307590895996704,2.394,325.8828125,472.3359375,0.12237492203712463,-0.0,0.0,0.0,162.2734375,454.6484375,0.8884167075157166,-0.0,0.0,0.0,144.5859375,428.1171875,0.8418527245521545,-0.0,0.0,0.0,286.0859375,494.4453125,0.8356066942214966,-1.2582334822975219,0.4787431026673159,2.278,263.9765625,556.3515625,0.8113841414451599,-0.0,0.0,0.0,277.2421875,498.8671875,0.9056416749954224,-0.0,0.0,0.0,162.2734375,516.5546875,0.8065074682235718,-1.4962634491818607,0.4913305479674931,2.009,197.6484375,556.3515625,0.8974699974060059,-0.0,0.0,0.0,233.0234375,578.4609375,0.8988089561462402,-0.0,0.0,0.0,207.828125,-44.21875,-35.375,-39.796875,0.45099537094132014,-0.056209087647843714,0.4640000000000004,0.024558021743992124,-0.21331825767918014,-0.29489655172413787,,,
